architecture	signal_strength	source_regime	method	dominant_source_fraction	mean_dependency_group_size	label_noise_fraction	metric	successes	replicates	rate	ci95_low	ci95_high	mean_margin	median_margin
null	0.0	homogeneous	raw_pooled	0.5	15	0.15	passes_matched_null	9	200	0.045	0.020780422227004353	0.08370268807585404	-0.02083897079229865	-0.0202865186972766
null	0.0	homogeneous	raw_pooled	0.5	15	0.3	passes_matched_null	1	200	0.005	0.00012658102786701825	0.02754189845720562	-0.012591222359676482	-0.012365799088962851
null	0.0	homogeneous	raw_pooled	0.85	1	0.0	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.0351333333333333	-0.0333333333333333
null	0.0	homogeneous	raw_pooled	0.85	1	0.15	passes_matched_null	9	200	0.045	0.020780422227004353	0.08370268807585404	-0.03464999999999997	-0.0333333333333333
null	0.0	homogeneous	raw_pooled	0.85	1	0.3	passes_matched_null	5	200	0.025	0.008166166190842513	0.05737435112684586	-0.03721666666666664	-0.0333333333333333
null	0.0	homogeneous	raw_pooled	0.85	5	0.0	passes_matched_null	8	200	0.04	0.017424808994480595	0.07729196822601608	-0.03257862149351754	-0.0277979147402711
null	0.0	homogeneous	raw_pooled	0.85	5	0.15	passes_matched_null	6	200	0.03	0.011087455672254772	0.064150626705027	-0.024461774514806647	-0.0234408728757015
null	0.0	homogeneous	raw_pooled	0.85	5	0.3	passes_matched_null	1	200	0.005	0.00012658102786701825	0.02754189845720562	-0.020091568296548297	-0.01824907228266035
null	0.0	homogeneous	raw_pooled	0.85	15	0.0	passes_matched_null	6	200	0.03	0.011087455672254772	0.064150626705027	-0.03273726482866714	-0.03220054632166475
null	0.0	homogeneous	raw_pooled	0.85	15	0.15	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.021935154485738205	-0.01948328506791995
null	0.0	homogeneous	raw_pooled	0.85	15	0.3	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.012959606144113435	-0.0127861941640264
null	0.0	homogeneous	source_equal	0.2	1	0.0	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.03717998585232932	-0.03787349737967375
null	0.0	homogeneous	source_equal	0.2	1	0.15	passes_matched_null	5	200	0.025	0.008166166190842513	0.05737435112684586	-0.03508543011532035	-0.036471974242253596
null	0.0	homogeneous	source_equal	0.2	1	0.3	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.03780919733624968	-0.0408720674700814
null	0.0	homogeneous	source_equal	0.2	5	0.0	passes_matched_null	7	200	0.035	0.014185525898419246	0.0707809983509772	-0.03661265257903402	-0.03376189247782625
null	0.0	homogeneous	source_equal	0.2	5	0.15	passes_matched_null	1	200	0.005	0.00012658102786701825	0.02754189845720562	-0.023790167246009828	-0.02318568514098325
null	0.0	homogeneous	source_equal	0.2	5	0.3	passes_matched_null	8	200	0.04	0.017424808994480595	0.07729196822601608	-0.018321200372366682	-0.0179614881831945
null	0.0	homogeneous	source_equal	0.2	15	0.0	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.03609353866095092	-0.03722947154082365
null	0.0	homogeneous	source_equal	0.2	15	0.15	passes_matched_null	11	200	0.055	0.027772254552006537	0.09627764443391285	-0.021489654593750632	-0.02288154790977585
null	0.0	homogeneous	source_equal	0.2	15	0.3	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.015830610643564228	-0.014616561221232251
null	0.0	homogeneous	source_equal	0.5	1	0.0	passes_matched_null	12	200	0.06	0.031383953893483446	0.1024618313083245	-0.03973613560641777	-0.03992932133568655
null	0.0	homogeneous	source_equal	0.5	1	0.15	passes_matched_null	10	200	0.05	0.024234165472108552	0.09002753770135137	-0.04042524839573135	-0.04045858611546935
null	0.0	homogeneous	source_equal	0.5	1	0.3	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.041077612651282056	-0.0366458704693998
null	0.0	homogeneous	source_equal	0.5	5	0.0	passes_matched_null	6	200	0.03	0.011087455672254772	0.064150626705027	-0.04432900980808451	-0.043440786640443596
null	0.0	homogeneous	source_equal	0.5	5	0.15	passes_matched_null	7	200	0.035	0.014185525898419246	0.0707809983509772	-0.0291361541899293	-0.02874619144419585
null	0.0	homogeneous	source_equal	0.5	5	0.3	passes_matched_null	8	200	0.04	0.017424808994480595	0.07729196822601608	-0.02206466986071983	-0.02082727317077785
null	0.0	homogeneous	source_equal	0.5	15	0.0	passes_matched_null	7	200	0.035	0.014185525898419246	0.0707809983509772	-0.04397566965873301	-0.04135377545675065
null	0.0	homogeneous	source_equal	0.5	15	0.15	passes_matched_null	7	200	0.035	0.014185525898419246	0.0707809983509772	-0.023976767136003208	-0.0253792184955292
null	0.0	homogeneous	source_equal	0.5	15	0.3	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.01536442973195749	-0.0156578443204093
null	0.0	homogeneous	source_equal	0.85	1	0.0	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.07450997611864554	-0.0712222514782416
null	0.0	homogeneous	source_equal	0.85	1	0.15	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.08759469978760671	-0.08315615923078404
null	0.0	homogeneous	source_equal	0.85	1	0.3	passes_matched_null	8	200	0.04	0.017424808994480595	0.07729196822601608	-0.08178154855657642	-0.08009873870984985
null	0.0	homogeneous	source_equal	0.85	5	0.0	passes_matched_null	7	200	0.035	0.014185525898419246	0.0707809983509772	-0.0772784833124841	-0.07854372777840085
null	0.0	homogeneous	source_equal	0.85	5	0.15	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.05904531209139012	-0.056530806338410955
null	0.0	homogeneous	source_equal	0.85	5	0.3	passes_matched_null	11	200	0.055	0.027772254552006537	0.09627764443391285	-0.04369992660989368	-0.04203183762249635
null	0.0	homogeneous	source_equal	0.85	15	0.0	passes_matched_null	5	200	0.025	0.008166166190842513	0.05737435112684586	-0.0672031031768989	-0.05980077099491725
null	0.0	homogeneous	source_equal	0.85	15	0.15	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.051338408117426314	-0.04954685448813625
null	0.0	homogeneous	source_equal	0.85	15	0.3	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.027993852495797323	-0.0269853967804167
null	0.0	homogeneous	source_equal_dependency_collapsed	0.2	1	0.0	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.03717998585232932	-0.03787349737967375
null	0.0	homogeneous	source_equal_dependency_collapsed	0.2	1	0.15	passes_matched_null	5	200	0.025	0.008166166190842513	0.05737435112684586	-0.03508543011532035	-0.036471974242253596
null	0.0	homogeneous	source_equal_dependency_collapsed	0.2	1	0.3	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.03780919733624968	-0.0408720674700814
null	0.0	homogeneous	source_equal_dependency_collapsed	0.2	5	0.0	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.03644743452884595	-0.03468675867269795
null	0.0	homogeneous	source_equal_dependency_collapsed	0.2	5	0.15	passes_matched_null	0	200	0.0	0.0	0.01827534035513624	-0.02231450200005457	-0.02267937125318725
null	0.0	homogeneous	source_equal_dependency_collapsed	0.2	5	0.3	passes_matched_null	7	200	0.035	0.014185525898419246	0.0707809983509772	-0.019024240493191038	-0.018659548640965702
null	0.0	homogeneous	source_equal_dependency_collapsed	0.2	15	0.0	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.03580981207101153	-0.0364296504358467
null	0.0	homogeneous	source_equal_dependency_collapsed	0.2	15	0.15	passes_matched_null	9	200	0.045	0.020780422227004353	0.08370268807585404	-0.02073498118716418	-0.020659254145556652
null	0.0	homogeneous	source_equal_dependency_collapsed	0.2	15	0.3	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.015481969252002183	-0.0136103549966489
null	0.0	homogeneous	source_equal_dependency_collapsed	0.5	1	0.0	passes_matched_null	12	200	0.06	0.031383953893483446	0.1024618313083245	-0.03973613560641777	-0.03992932133568655
null	0.0	homogeneous	source_equal_dependency_collapsed	0.5	1	0.15	passes_matched_null	10	200	0.05	0.024234165472108552	0.09002753770135137	-0.04042524839573135	-0.04045858611546935
null	0.0	homogeneous	source_equal_dependency_collapsed	0.5	1	0.3	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.041077612651282056	-0.0366458704693998
null	0.0	homogeneous	source_equal_dependency_collapsed	0.5	5	0.0	passes_matched_null	5	200	0.025	0.008166166190842513	0.05737435112684586	-0.040984330554442144	-0.04265449252958055
null	0.0	homogeneous	source_equal_dependency_collapsed	0.5	5	0.15	passes_matched_null	10	200	0.05	0.024234165472108552	0.09002753770135137	-0.02672080618130707	-0.02589853252854355
null	0.0	homogeneous	source_equal_dependency_collapsed	0.5	5	0.3	passes_matched_null	5	200	0.025	0.008166166190842513	0.05737435112684586	-0.02312177965097814	-0.02072328333286745
null	0.0	homogeneous	source_equal_dependency_collapsed	0.5	15	0.0	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.04152513718073843	-0.040561421390492944
null	0.0	homogeneous	source_equal_dependency_collapsed	0.5	15	0.15	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.024078194489098283	-0.025009299689076253
null	0.0	homogeneous	source_equal_dependency_collapsed	0.5	15	0.3	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.015287108595586347	-0.015223844271408299
null	0.0	homogeneous	source_equal_dependency_collapsed	0.85	1	0.0	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.07450997611864554	-0.0712222514782416
null	0.0	homogeneous	source_equal_dependency_collapsed	0.85	1	0.15	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.08759469978760671	-0.08315615923078404
null	0.0	homogeneous	source_equal_dependency_collapsed	0.85	1	0.3	passes_matched_null	8	200	0.04	0.017424808994480595	0.07729196822601608	-0.08178154855657642	-0.08009873870984985
null	0.0	homogeneous	source_equal_dependency_collapsed	0.85	5	0.0	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.07158911381299542	-0.06792477588143385
null	0.0	homogeneous	source_equal_dependency_collapsed	0.85	5	0.15	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.0554057472405606	-0.052822289392418245
null	0.0	homogeneous	source_equal_dependency_collapsed	0.85	5	0.3	passes_matched_null	7	200	0.035	0.014185525898419246	0.0707809983509772	-0.046504591851787805	-0.04587380676871475
null	0.0	homogeneous	source_equal_dependency_collapsed	0.85	15	0.0	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.06700896055220489	-0.06275920321016835
null	0.0	homogeneous	source_equal_dependency_collapsed	0.85	15	0.15	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.050292241133928946	-0.0466745611611388
null	0.0	homogeneous	source_equal_dependency_collapsed	0.85	15	0.3	passes_matched_null	5	200	0.025	0.008166166190842513	0.05737435112684586	-0.02768110044879611	-0.026610922058066852
partial	0.35	dominant_adversarial	raw_pooled	0.2	1	0.0	partial_route_recovered	354	400	0.885	0.8495973373768843	0.9145642527566114	0.07184166666666662	0.07
partial	0.35	dominant_adversarial	raw_pooled	0.2	1	0.15	partial_route_recovered	199	400	0.4975	0.4474271215883475	0.5476101287718855	0.033208333333333305	0.0333333333333333
partial	0.35	dominant_adversarial	raw_pooled	0.2	1	0.3	partial_route_recovered	65	400	0.1625	0.12770952317296902	0.2023754536453029	0.0014749999999999932	0.0016666666666666
partial	0.35	dominant_adversarial	raw_pooled	0.2	5	0.0	partial_route_recovered	344	400	0.86	0.8220795004532382	0.8924822161816092	0.07480157797835137	0.07634065397163105
partial	0.35	dominant_adversarial	raw_pooled	0.2	5	0.15	partial_route_recovered	267	400	0.6675	0.6189708794307677	0.7135285071046613	0.041002455104183946	0.041804335624023345
partial	0.35	dominant_adversarial	raw_pooled	0.2	5	0.3	partial_route_recovered	193	400	0.4825	0.4325681000986893	0.5326926573811865	0.01678255299608812	0.01725863945398385
partial	0.35	dominant_adversarial	raw_pooled	0.2	15	0.0	partial_route_recovered	344	400	0.86	0.8220795004532382	0.8924822161816092	0.07209705232560144	0.0737241283637288
partial	0.35	dominant_adversarial	raw_pooled	0.2	15	0.15	partial_route_recovered	325	400	0.8125	0.77073635430054	0.8495661511866829	0.04157559658134888	0.041399795785760654
partial	0.35	dominant_adversarial	raw_pooled	0.2	15	0.3	partial_route_recovered	281	400	0.7025	0.6550663333593908	0.7469074521520876	0.020933595713565446	0.0208996212023921
partial	0.35	dominant_adversarial	raw_pooled	0.5	1	0.0	partial_route_recovered	43	400	0.1075	0.07889779765376308	0.14206282395589742	-0.002158333333333336	0.0033333333333332
partial	0.35	dominant_adversarial	raw_pooled	0.5	1	0.15	partial_route_recovered	48	400	0.12	0.08981820473352149	0.1559393632449834	-0.012499999999999989	-0.0133333333333333
partial	0.35	dominant_adversarial	raw_pooled	0.5	1	0.3	partial_route_recovered	14	400	0.035	0.01926446658587992	0.05802726168241613	-0.023074999999999984	-0.02
partial	0.35	dominant_adversarial	raw_pooled	0.5	5	0.0	partial_route_recovered	59	400	0.1475	0.11421808448897146	0.18610184321336726	-0.006760026974095019	-0.0060848841336646
partial	0.35	dominant_adversarial	raw_pooled	0.5	5	0.15	partial_route_recovered	19	400	0.0475	0.028836930380423283	0.07318536540137065	-0.007327323796539054	-0.00689946018893385
partial	0.35	dominant_adversarial	raw_pooled	0.5	5	0.3	partial_route_recovered	41	400	0.1025	0.07456469504023838	0.1364781195820351	-0.006921615105816721	-0.00662532150036425
partial	0.35	dominant_adversarial	raw_pooled	0.5	15	0.0	partial_route_recovered	71	400	0.1775	0.141310828524459	0.21854112986687121	-0.003969896885279355	-0.0041188689855521
partial	0.35	dominant_adversarial	raw_pooled	0.5	15	0.15	partial_route_recovered	55	400	0.1375	0.10529156826180643	0.17518631649322827	-0.0035047317852413867	-0.00089545053808195
partial	0.35	dominant_adversarial	raw_pooled	0.5	15	0.3	partial_route_recovered	24	400	0.06	0.03881774910442581	0.08796242340489667	-0.003737448436539106	-0.00333416911947255
partial	0.35	dominant_adversarial	raw_pooled	0.85	1	0.0	partial_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.16309166666666663	-0.1633333333333333
partial	0.35	dominant_adversarial	raw_pooled	0.85	1	0.15	partial_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.09877499999999995	-0.0999999999999999
partial	0.35	dominant_adversarial	raw_pooled	0.85	1	0.3	partial_route_recovered	2	400	0.005	0.0006060978093221481	0.017944144605585428	-0.05864166666666662	-0.0566666666666667
partial	0.35	dominant_adversarial	raw_pooled	0.85	5	0.0	partial_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.16452829459103605	-0.1666164538824313
partial	0.35	dominant_adversarial	raw_pooled	0.85	5	0.15	partial_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.09702527475746615	-0.09748999318312905
partial	0.35	dominant_adversarial	raw_pooled	0.85	5	0.3	partial_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.05095355303319961	-0.051026915914122006
partial	0.35	dominant_adversarial	raw_pooled	0.85	15	0.0	partial_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.165863802598875	-0.165274198319241
partial	0.35	dominant_adversarial	raw_pooled	0.85	15	0.15	partial_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.09607325530148436	-0.0967147633260832
partial	0.35	dominant_adversarial	raw_pooled	0.85	15	0.3	partial_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.04958121252248516	-0.049878035987994604
partial	0.35	dominant_adversarial	source_equal	0.2	1	0.0	partial_route_recovered	361	400	0.9025	0.869127904567364	0.9297464309818849	0.0719159848860756	0.0707861723065661
partial	0.35	dominant_adversarial	source_equal	0.2	1	0.15	partial_route_recovered	203	400	0.5075	0.45735749030173156	0.5575307582636716	0.033174729444144783	0.035521542690473
partial	0.35	dominant_adversarial	source_equal	0.2	1	0.3	partial_route_recovered	76	400	0.19	0.15272113146045965	0.23193784398353853	0.0008061130962735094	0.00197363368097655
partial	0.35	dominant_adversarial	source_equal	0.2	5	0.0	partial_route_recovered	345	400	0.8625	0.8248136835067718	0.8947084317381936	0.07410932319888101	0.07699542888804245
partial	0.35	dominant_adversarial	source_equal	0.2	5	0.15	partial_route_recovered	283	400	0.7075	0.6602475264786822	0.7516510106800504	0.04082063672012146	0.04195383602482015
partial	0.35	dominant_adversarial	source_equal	0.2	5	0.3	partial_route_recovered	189	400	0.4725	0.42268647834984957	0.5227232951175593	0.01630563840903886	0.0168223126283742
partial	0.35	dominant_adversarial	source_equal	0.2	15	0.0	partial_route_recovered	344	400	0.86	0.8220795004532382	0.8924822161816092	0.071945072972061	0.0721197296389524
partial	0.35	dominant_adversarial	source_equal	0.2	15	0.15	partial_route_recovered	338	400	0.845	0.805747095458999	0.8790507223936429	0.041669998255053874	0.041387165256968145
partial	0.35	dominant_adversarial	source_equal	0.2	15	0.3	partial_route_recovered	285	400	0.7125	0.6654351555247282	0.7563880864633773	0.02091162535152705	0.0212843692498195
partial	0.35	dominant_adversarial	source_equal	0.5	1	0.0	partial_route_recovered	333	400	0.8325	0.7922245706674418	0.8677683189144295	0.06937638257985564	0.06938238874191191
partial	0.35	dominant_adversarial	source_equal	0.5	1	0.15	partial_route_recovered	184	400	0.46	0.4103619879788817	0.510234078224028	0.02911293432547557	0.0301041608682554
partial	0.35	dominant_adversarial	source_equal	0.5	1	0.3	partial_route_recovered	51	400	0.1275	0.09642507330436255	0.16421205843734557	-0.005431369604121086	-0.0062696143345834995
partial	0.35	dominant_adversarial	source_equal	0.5	5	0.0	partial_route_recovered	274	400	0.685	0.6369815322234316	0.7302552849433459	0.0652946406805202	0.0642163874039583
partial	0.35	dominant_adversarial	source_equal	0.5	5	0.15	partial_route_recovered	186	400	0.465	0.4152881045171254	0.515233440921943	0.0351960415646839	0.0360685663239429
partial	0.35	dominant_adversarial	source_equal	0.5	5	0.3	partial_route_recovered	168	400	0.42	0.3711314384502199	0.470061065058436	0.013422909120584752	0.0144209991614763
partial	0.35	dominant_adversarial	source_equal	0.5	15	0.0	partial_route_recovered	312	400	0.78	0.7361566841724916	0.8196440427479089	0.06850001010175695	0.07006726414310399
partial	0.35	dominant_adversarial	source_equal	0.5	15	0.15	partial_route_recovered	271	400	0.6775	0.6292537905732669	0.7230956084675008	0.03975517845479017	0.04145419140666675
partial	0.35	dominant_adversarial	source_equal	0.5	15	0.3	partial_route_recovered	177	400	0.4425	0.3931594084138783	0.49269753068642236	0.01802675202283249	0.0183203842547329
partial	0.35	dominant_adversarial	source_equal	0.85	1	0.0	partial_route_recovered	107	400	0.2675	0.22473052360004617	0.3137479323263349	0.038154175592959264	0.0439005861288469
partial	0.35	dominant_adversarial	source_equal	0.85	1	0.15	partial_route_recovered	32	400	0.08	0.05536166558497644	0.11106052465964121	-0.007098274488724831	-0.0058142096199286005
partial	0.35	dominant_adversarial	source_equal	0.85	1	0.3	partial_route_recovered	25	400	0.0625	0.040851457009555066	0.0908823695513088	-0.03663147704721115	-0.0334354006787466
partial	0.35	dominant_adversarial	source_equal	0.85	5	0.0	partial_route_recovered	118	400	0.295	0.2507199643235639	0.342343868630949	0.03828987317459604	0.043322817310723696
partial	0.35	dominant_adversarial	source_equal	0.85	5	0.15	partial_route_recovered	64	400	0.16	0.1254529845086476	0.1996710045801444	0.01825039024467251	0.019760741589269652
partial	0.35	dominant_adversarial	source_equal	0.85	5	0.3	partial_route_recovered	53	400	0.1325	0.10085046466505712	0.1697068675794775	-0.0015590823181656152	0.0023871369368179
partial	0.35	dominant_adversarial	source_equal	0.85	15	0.0	partial_route_recovered	98	400	0.245	0.20362415438995546	0.29019487443365577	0.03458527919544018	0.03635872291847585
partial	0.35	dominant_adversarial	source_equal	0.85	15	0.15	partial_route_recovered	87	400	0.2175	0.1780405486103258	0.26119687569294925	0.021489263990082372	0.0259266712507914
partial	0.35	dominant_adversarial	source_equal	0.85	15	0.3	partial_route_recovered	79	400	0.1975	0.15959801549595984	0.23994561558504462	0.006335754157124702	0.00860206888521735
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.2	1	0.0	partial_route_recovered	361	400	0.9025	0.869127904567364	0.9297464309818849	0.0719159848860756	0.0707861723065661
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.2	1	0.15	partial_route_recovered	203	400	0.5075	0.45735749030173156	0.5575307582636716	0.033174729444144783	0.035521542690473
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.2	1	0.3	partial_route_recovered	76	400	0.19	0.15272113146045965	0.23193784398353853	0.0008061130962735094	0.00197363368097655
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.2	5	0.0	partial_route_recovered	341	400	0.8525	0.8138981567866328	0.8857819155110285	0.07490025295647089	0.07582540615907275
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.2	5	0.15	partial_route_recovered	256	400	0.64	0.590811095091498	0.6871001357539598	0.04221274369958934	0.0417119027214485
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.2	5	0.3	partial_route_recovered	191	400	0.4775	0.4276248463187326	0.5277104175544791	0.015525276578996529	0.0156660275499028
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.2	15	0.0	partial_route_recovered	344	400	0.86	0.8220795004532382	0.8924822161816092	0.07272960642829147	0.07181216113483571
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.2	15	0.15	partial_route_recovered	341	400	0.8525	0.8138981567866328	0.8857819155110285	0.041898007354221944	0.041449405013385246
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.2	15	0.3	partial_route_recovered	293	400	0.7325	0.6862520676736651	0.7752694763999538	0.02098301626432593	0.02068532096477465
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.5	1	0.0	partial_route_recovered	333	400	0.8325	0.7922245706674418	0.8677683189144295	0.06937638257985564	0.06938238874191191
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.5	1	0.15	partial_route_recovered	184	400	0.46	0.4103619879788817	0.510234078224028	0.02911293432547557	0.0301041608682554
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.5	1	0.3	partial_route_recovered	51	400	0.1275	0.09642507330436255	0.16421205843734557	-0.005431369604121086	-0.0062696143345834995
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.5	5	0.0	partial_route_recovered	295	400	0.7375	0.6914734503630355	0.7799725263669057	0.06716156090438138	0.0672709612611661
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.5	5	0.15	partial_route_recovered	220	400	0.55	0.49977939998473253	0.5994754742808273	0.03612907974211706	0.0369631018388917
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.5	5	0.3	partial_route_recovered	138	400	0.345	0.29846312889857285	0.3938501777821733	0.013227080162926572	0.01535091354824275
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.5	15	0.0	partial_route_recovered	326	400	0.815	0.7734130851037768	0.8518508638569526	0.06886381452904355	0.07095106756016165
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.5	15	0.15	partial_route_recovered	270	400	0.675	0.6266808578304117	0.720706050702826	0.04019202648970301	0.03984771060023075
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.5	15	0.3	partial_route_recovered	175	400	0.4375	0.3882555410741777	0.48767595062236485	0.01801493953963172	0.0176182277438222
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.85	1	0.0	partial_route_recovered	107	400	0.2675	0.22473052360004617	0.3137479323263349	0.038154175592959264	0.0439005861288469
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.85	1	0.15	partial_route_recovered	32	400	0.08	0.05536166558497644	0.11106052465964121	-0.007098274488724831	-0.0058142096199286005
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.85	1	0.3	partial_route_recovered	25	400	0.0625	0.040851457009555066	0.0908823695513088	-0.03663147704721115	-0.0334354006787466
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.85	5	0.0	partial_route_recovered	131	400	0.3275	0.2816849912893938	0.3758905992325482	0.041414311967414685	0.0452393371892807
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.85	5	0.15	partial_route_recovered	73	400	0.1825	0.14586703379617733	0.22390761249981145	0.01912109962598214	0.0205398714828438
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.85	5	0.3	partial_route_recovered	61	400	0.1525	0.11870223230902688	0.19153913512115653	-0.0029016394283742954	-0.0014384433601298502
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.85	15	0.0	partial_route_recovered	120	400	0.3	0.2554667280953098	0.3475218790736496	0.03719030844011187	0.038451524797889006
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.85	15	0.15	partial_route_recovered	94	400	0.235	0.19429264288866133	0.27967822473994747	0.02310037094924639	0.026409180456798
partial	0.35	dominant_adversarial	source_equal_dependency_collapsed	0.85	15	0.3	partial_route_recovered	72	400	0.18	0.1435875835189853	0.2212256980959571	0.005914004318611614	0.0077843516210844
partial	0.35	homogeneous	raw_pooled	0.2	1	0.0	partial_route_recovered	383	400	0.9575	0.9328238855613031	0.9750503807978852	0.09849999999999996	0.0999999999999999
partial	0.35	homogeneous	raw_pooled	0.2	1	0.15	partial_route_recovered	292	400	0.73	0.6836440009316515	0.7729153041183728	0.05196666666666663	0.0516666666666666
partial	0.35	homogeneous	raw_pooled	0.2	1	0.3	partial_route_recovered	109	400	0.2725	0.22944061220148115	0.31896233639871235	0.015024999999999981	0.0133333333333333
partial	0.35	homogeneous	raw_pooled	0.2	5	0.0	partial_route_recovered	379	400	0.9475	0.9208653695130558	0.9672115754228463	0.09632510354695394	0.0975119450606354
partial	0.35	homogeneous	raw_pooled	0.2	5	0.15	partial_route_recovered	319	400	0.7975	0.7547278713800812	0.8358052274395471	0.052125001713022395	0.05264890336440175
partial	0.35	homogeneous	raw_pooled	0.2	5	0.3	partial_route_recovered	256	400	0.64	0.590811095091498	0.6871001357539598	0.023154706217718677	0.02453410963888945
partial	0.35	homogeneous	raw_pooled	0.2	15	0.0	partial_route_recovered	382	400	0.955	0.9298112045046578	0.9731153743848582	0.09649494453507429	0.09522654527539175
partial	0.35	homogeneous	raw_pooled	0.2	15	0.15	partial_route_recovered	388	400	0.97	0.9481827845694164	0.9844044470001057	0.05689044218760319	0.0575836423591051
partial	0.35	homogeneous	raw_pooled	0.2	15	0.3	partial_route_recovered	364	400	0.91	0.8775801131096775	0.9361685268073168	0.027872223436447595	0.0280326963954143
partial	0.35	homogeneous	raw_pooled	0.5	1	0.0	partial_route_recovered	376	400	0.94	0.9120375765951033	0.9611822508955742	0.09739999999999997	0.0999999999999999
partial	0.35	homogeneous	raw_pooled	0.5	1	0.15	partial_route_recovered	283	400	0.7075	0.6602475264786822	0.7516510106800504	0.04502499999999997	0.0466666666666666
partial	0.35	homogeneous	raw_pooled	0.5	1	0.3	partial_route_recovered	88	400	0.22	0.18035595725209105	0.26384331582750836	0.011491666666666655	0.01
partial	0.35	homogeneous	raw_pooled	0.5	5	0.0	partial_route_recovered	387	400	0.9675	0.9450651832493072	0.9825838539157878	0.09388054144908921	0.09183339244074401
partial	0.35	homogeneous	raw_pooled	0.5	5	0.15	partial_route_recovered	324	400	0.81	0.7680621560164614	0.8472788685395403	0.05576058834746011	0.0575655528893011
